Dehashed name,WEM name (English),WEM name (日本語)
vs12070100_08syu_00,757481469.wem,1046671386.wem
vs12070100_09fio_01,750781252.wem,187366922.wem
vs12070100_09fio_02,1007160594.wem,244562028.wem
vs12070100_09fio_03,15777213.wem,195126136.wem
vs12070100_10syu_00,177973316.wem,968676943.wem
vs12070100_11fio_00,719106500.wem,160809375.wem
vs12070100_12syu_01,717676825.wem,330035063.wem
vs12070100_12syu_02,985215146.wem,789515573.wem
vs12070100_13fio_00,928273977.wem,862723356.wem
vs12070100_14syu_00,621729574.wem,625623938.wem
vs12070100_15fio_00,450110153.wem,787761663.wem
vs12070100_16syu_00,528878775.wem,439903618.wem
vs12070100_17fio_01,177776237.wem,737178841.wem
vs12070100_17fio_02,1048365354.wem,1041368518.wem
vs12070100_17fio_03,1072972229.wem,646964560.wem
vs12070100_18syu_00,317682272.wem,150103076.wem
vs12070100_19fio_01,30241079.wem,849257169.wem
vs12070100_19fio_02,119558767.wem,837552849.wem
vs12070100_20syu_00,965098778.wem,786078773.wem
vs12070100_21fio_00,352924712.wem,857226747.wem
vs12080100_01fio_00,521895095.wem,584577965.wem
vs12080100_02syu_01,865920879.wem,69161523.wem
vs12080100_02syu_02,205810358.wem,1043504945.wem
vs12080100_02syu_03,657509087.wem,407909420.wem
vs12080100_03fio_00,436559355.wem,375756193.wem
vs12080100_04syu_01,399382497.wem,302276392.wem
vs12080100_04syu_02,711695360.wem,376182085.wem
vs12080100_05fio_00,532822882.wem,796746780.wem
vs12080100_06syu_00,627103384.wem,736971724.wem
vs12080150_01fio_00,127727245.wem,533152322.wem
vs12080150_02syu_01,183586584.wem,283272791.wem
vs12080150_02syu_02,226995354.wem,795238249.wem
vs12080150_03fio_00,143645708.wem,208030113.wem
vs12080150_04syu_00,721468951.wem,137459219.wem
vs12100100_01syu_00,1028860784.wem,93943317.wem
vs12100100_02syu_00,160076765.wem,831636916.wem
vs12100100_05syu_00,341344735.wem,505272703.wem
vs12100100_07syu_00,705409433.wem,647738178.wem
vs12120100_01rai_00,149220997.wem,513266351.wem
vs12120100_02kar_00,65777294.wem,867970125.wem
vs12120100_03rai_00,115882604.wem,346838756.wem
vs12120100_04rai_00,459942543.wem,952808794.wem
vs12120100_05kar_00,22728673.wem,66277889.wem
vs12120100_06rai_00,252257106.wem,55021568.wem
vs12120100_07kar_00,80424725.wem,982137871.wem
vs12120100_08rai_00,878958053.wem,665998122.wem
vs12120100_09kar_00,951351082.wem,970883170.wem
vs12120100_10rai_00,930732156.wem,284483222.wem
vs12120100_11kar_00,918509020.wem,284484459.wem
vs12120100_12rai_00,744993892.wem,164265947.wem
vs12120100_13kar_00,307933060.wem,790769401.wem
vs12120100_14rai_01,23815775.wem,932665267.wem
vs12120100_14rai_02,962488023.wem,734597642.wem
vs12120100_15kar_00,10226342.wem,1020972457.wem
vs12120100_16rai_01,673942564.wem,1045752282.wem
vs12120100_16rai_02,58478796.wem,201580773.wem
vs12120100_17kar_00,332326583.wem,433501037.wem
vs12120100_18rai_01,253376223.wem,330763231.wem
vs12120100_18rai_02,671880703.wem,913422440.wem
vs12120100_19kar_00,71187385.wem,164722432.wem
vs12120100_20kar_00,782421945.wem,860040480.wem
vs12120100_21rai_00,551381030.wem,18672236.wem
vs12120100_22kar_01,57683774.wem,61941737.wem
vs12120100_22kar_02,749925317.wem,239391901.wem
vs12120100_23rai_01,515980375.wem,5868904.wem
vs12120100_23rai_02,349066317.wem,398322020.wem
vs12120100_24kar_00,421537056.wem,178543462.wem
vs12120100_25rai_00,703441434.wem,529730608.wem
vs12120100_26kar_01,1041393351.wem,1008551954.wem
vs12120100_26kar_02,714380693.wem,363643900.wem
vs12120100_26kar_03,625678291.wem,207873284.wem
vs12120100_26kar_04,391966150.wem,681677342.wem
vs12120100_27rai_00,893693346.wem,1023639854.wem
vs12120100_28kar_01,1025385817.wem,915015469.wem
vs12120100_28kar_02,916179257.wem,437692954.wem
vs12120100_28kar_03,563619573.wem,901158042.wem
vs12120100_29rai_00,986629260.wem,656516074.wem
vs12120100_30rai_00,150006469.wem,906091428.wem
vs12120100_31kar_00,923254479.wem,845418002.wem
vs12120100_32rai_01,275346388.wem,654075058.wem
vs12120100_32rai_02,329719178.wem,795294700.wem
vs12120100_33kar_00,851499445.wem,184163637.wem
vs12120100_34rai_01,296951974.wem,479640287.wem
vs12120100_34rai_02,722289021.wem,669298067.wem
vs12120100_35kar_00,918949354.wem,819733004.wem
vs12120100_36rai_00,989806833.wem,46268255.wem
vs12120100_37kar_00,173998017.wem,661567829.wem
vs12120100_38rai_00,213765276.wem,429880730.wem
vs12120100_39kar_00,811480033.wem,504569668.wem
vs12120150_01kar_00,36414980.wem,211586811.wem
vs12120150_02rai_00,686811717.wem,819523364.wem
vs12120150_03kar_00,1000978829.wem,833350211.wem
vs12130100_01kar_00,200636641.wem,676910728.wem
vs12130100_02rai_00,993133565.wem,989290085.wem
vs12130100_04rai_00,187297646.wem,983772675.wem
vs12130100_05syu_00,1026770567.wem,882329766.wem
vs12130100_06rai_00,803281603.wem,513371287.wem
vs12130100_07syu_00,264184946.wem,384343864.wem
vs12150100_01syu_00,387719694.wem,1014197710.wem
vs12150100_02rai_00,425195219.wem,741148171.wem
vs12150100_03fio_01,183078360.wem,398800509.wem
vs12150100_03fio_02,646276575.wem,411528086.wem
vs12150100_04syu_00,908923337.wem,2142121.wem
vs12150100_05rai_00,282315653.wem,229557920.wem
vs12150100_06fio_00,908732792.wem,284735119.wem
vs12150100_07syu_00,1048938698.wem,49365833.wem
vs12150100_08rai_00,418198792.wem,693388843.wem
vs12150100_09kar_00,725748931.wem,1047773409.wem
vs12150100_10fio_01,295554501.wem,319459582.wem
vs12150100_10fio_02,199076692.wem,768102050.wem
vs12150100_11rai_00,489439816.wem,125254036.wem
vs12150100_12fio_00,242881654.wem,76189086.wem
vs12150100_13rai_00,183385126.wem,109514396.wem
vs12150100_14fio_01,602767455.wem,123993612.wem
vs12150100_14fio_02,931690303.wem,291544011.wem
vs12150100_15rai_00,63904103.wem,139188821.wem
vs12150100_16syu_00,553886968.wem,1019779998.wem
vs12150100_17rai_00,35857472.wem,783695641.wem
vs12150100_18kar_00,429686756.wem,772002804.wem
vs12150100_19rai_01,69482967.wem,915432956.wem
vs12150100_19rai_02,709075453.wem,344131403.wem
vs12150100_19rai_03,820466190.wem,681174788.wem
vs12150100_20syu_00,671726372.wem,769864990.wem
vs12150100_21fio_00,457079448.wem,901479038.wem
vs12150100_22rai_00,110419847.wem,1044476666.wem
vs12150100_23fio_00,447829331.wem,1015891949.wem
vs12150100_24rai_00,418042050.wem,412204794.wem
vs12150100_25fio_00,41310502.wem,316348700.wem
vs12150100_26rai_00,194269797.wem,490710494.wem
vs12150100_27fio_00,33771097.wem,353983994.wem
vs12150100_28rai_00,702327283.wem,287481725.wem
vs12160100_01fio_00,317653043.wem,547566701.wem
vs12160100_02syu_00,906350716.wem,574087618.wem
vs12160100_03fio_00,904072004.wem,56300148.wem
vs12160100_04kar_00,316326776.wem,64646809.wem
vs12160100_05syu_00,22008211.wem,202768637.wem
vs12160100_06fio_00,586082705.wem,761686887.wem
vs12160100_07syu_00,875673336.wem,155951267.wem
vs12170100_09rik_00,1021551958.wem,538929626.wem
vs12170100_10mer_01,949135471.wem,243013358.wem
vs12170100_10mer_02,819701767.wem,737589420.wem
vs12170100_11dan_00,1065444490.wem,858903830.wem
vs12170150_01rik_00,605028881.wem,1069337555.wem
vs12170150_02rik_01,246771891.wem,562219530.wem
vs12170150_02rik_02,638391489.wem,258592047.wem
vs12170150_03dan_00,290805316.wem,689808952.wem
vs12170150_04dan_01,56735561.wem,175576083.wem
vs12170150_04dan_02,713782182.wem,1067108033.wem
vs12170150_05mer_00,674448175.wem,583320064.wem
vs12170150_06rik_00,817099912.wem,42409584.wem
vs12180100_01dan_00,176152541.wem,498179350.wem
vs12180100_02rik_02,140514197.wem,334709741.wem
vs12180100_03dan_00,563159082.wem,335651883.wem
vs12180100_04rik_00,843286992.wem,944419634.wem
vs12180100_05dan_00,746008497.wem,655672246.wem
vs12180100_06rik_00,1049362945.wem,615109726.wem
vs12180100_07dan_01,874511639.wem,354705811.wem
vs12180100_07dan_02,4533503.wem,875441941.wem
vs12190100_01dan_00,386104115.wem,249833276.wem
vs12190100_02rik_00,214515489.wem,724429153.wem
vs12190100_03dan_00,1031299913.wem,359295704.wem
vs12190100_04rik_00,575836105.wem,962983775.wem
vs12190100_05dan_00,588762349.wem,883038264.wem
vs12190100_06rik_01,443612627.wem,534102984.wem
vs12190100_06rik_02,940783117.wem,855163356.wem
vs12190100_07dan_00,908756431.wem,142202073.wem
vs12190100_08dan_00,33368529.wem,87132778.wem
vs12190100_09rik_00,349885142.wem,618038754.wem
vs12190100_10dan_00,155372011.wem,663368102.wem
vs12190100_11rik_00,152244200.wem,1029261675.wem
vs12190100_12dan_01,324040749.wem,282329471.wem
vs12190100_12dan_02,118107528.wem,417162707.wem
vs12190100_12dan_03,664587129.wem,866904332.wem
vs12190100_13rik_00,105712615.wem,228170359.wem
vs12190100_14dan_01,189394980.wem,431860375.wem
vs12190100_14dan_02,760976813.wem,1000811141.wem
vs12190100_15rik_00,79074464.wem,397839641.wem
vs12190100_16dan_01,536001812.wem,1044741807.wem
vs12190100_16dan_02,347322186.wem,898947269.wem
vs12190100_16dan_03,483066349.wem,440657512.wem
vs12190100_17rik_00,233530118.wem,339370080.wem
vs12190100_18dan_00,989917797.wem,620620035.wem
vs12190100_19rik_01,113388216.wem,458526641.wem
vs12190100_19rik_02,71433861.wem,611221434.wem
vs12190100_19rik_03,151971995.wem,726103017.wem
vs12190100_20dan_00,240125171.wem,36234958.wem
vs12190100_21rik_01,417476534.wem,843554360.wem
vs12190100_21rik_02,148939858.wem,593502959.wem
vs12190100_22dan_00,540689629.wem,1061794745.wem
vs12190100_23dan_00,614068961.wem,505680325.wem
vs12190100_24rik_01,380344385.wem,312378369.wem
vs12190100_24rik_02,864515245.wem,219198120.wem
vs12190100_25dan_00,280997816.wem,1033184612.wem
vs12190100_26dan_00,91264064.wem,390426225.wem
vs12190100_26rik_00,849601907.wem,42707367.wem
vs12200100_01mer_00,839619320.wem,612986273.wem
vs12200100_02dan_00,908210722.wem,847575470.wem
vs12200100_06rik_00,561451169.wem,397239886.wem
vs12200100_07rik_00,508985405.wem,324807654.wem
vs12200100_08dan_00,835537189.wem,200763218.wem
vs12200100_09rik_00,834400889.wem,465275030.wem
vs12200100_10dan_01,415686851.wem,323778843.wem
vs12200100_10dan_02,1023095340.wem,130676129.wem
vs12200100_11mer_00,336874440.wem,104600775.wem
vs12220050_01syu_00,552403892.wem,162391754.wem
vs12220050_02rin_01,1059894806.wem,1029584296.wem
vs12220050_02rin_02,1034255755.wem,796292355.wem
vs12220050_02rin_03,414683617.wem,252356719.wem
vs12220050_02rin_04,267414750.wem,495988013.wem
vs12220100_01dan_00,345891669.wem,701566579.wem
vs12220100_02rin_01,399965667.wem,1040443925.wem
vs12220100_02rin_02,649090323.wem,302498375.wem
vs12220100_02rin_03,542300548.wem,624877513.wem
vs12220100_02rin_04,163210673.wem,171915095.wem
vs12220100_03mer_00,107157177.wem,14532554.wem
vs12220100_04rin_00,842465051.wem,103420957.wem
vs12220100_05syu_00,863957820.wem,264805316.wem
vs12220100_06dan_00,796904312.wem,1069105546.wem
vs12220100_07rin_00,709681080.wem,917115347.wem
vs12220100_08fio_00,521376063.wem,445203105.wem
vs12220100_09dan_00,742562691.wem,1064829010.wem
vs12220100_10fio_00,868704348.wem,156001533.wem
vs12220100_11syu_00,645029755.wem,107769001.wem
vs12220100_12rin_00,359209951.wem,184184145.wem
vs12220100_13syu_01,753642392.wem,638180301.wem
vs12220100_13syu_02,137867328.wem,958735644.wem
vs12220100_14rin_01,51331516.wem,42875596.wem
vs12220100_14rin_02,406133350.wem,679890755.wem
vs12220100_15fio_00,965451311.wem,954959538.wem
vs12220100_16rin_01,640920875.wem,711385481.wem
vs12220100_16rin_02,718125638.wem,568860832.wem
vs12220100_17rin_01,793631573.wem,321453818.wem
vs12220100_17rin_02,127357504.wem,842346000.wem
vs12220100_18rin_01,136979843.wem,148219807.wem
vs12220100_18rin_02,267980708.wem,566184971.wem
vs12220100_19rai_00,768913229.wem,155388268.wem
vs12220100_20rin_00,321810373.wem,1048056000.wem
vs12220100_21fio_00,359145078.wem,395511968.wem
vs12220100_22syu_00,211368830.wem,809496940.wem
vs12220100_23kar_00,18344255.wem,258587413.wem
vs12220100_24syu_00,134715468.wem,671017585.wem
vs12230100_03mig_01,1050997457.wem,223806698.wem
vs12230100_04rai_00,642439139.wem,277687377.wem
vs12230100_05rai_00,885929367.wem,621195129.wem
vs12230100_06mig_00,968286456.wem,933832130.wem
vs12230100_08dan_00,553760594.wem,375285524.wem
vs12230100_09mig_00,217776765.wem,868392894.wem
vs12230100_10mer_00,651332744.wem,459168555.wem
vs12230100_11mig_00,474388416.wem,635859753.wem
vs12230100_12syu_00,695983797.wem,373781791.wem
vs12230100_13mig_00,95811837.wem,155887587.wem
vs12230100_14dan_01,198511840.wem,77899104.wem
vs12230100_14dan_02,83977845.wem,609958959.wem
vs12230100_15mig_00,1049893900.wem,609249564.wem
vs12230100_16dan_00,172387223.wem,606660884.wem
vs12230100_17mig_01,788981614.wem,857879614.wem
vs12230100_17mig_02,241368584.wem,828018053.wem
vs12230100_18dan_00,937220884.wem,380913712.wem
vs12230100_19mig_00,775026025.wem,515575652.wem
vs12230100_20syu_00,530129386.wem,267467228.wem
vs12230100_21mig_00,634143064.wem,745204834.wem
vs13010100_04car_01,795657400.wem,1011413969.wem
vs13010100_04car_02,767698614.wem,820008039.wem
vs13010100_05oda_00,279231814.wem,394876334.wem
vs13010100_06oda_00,121588954.wem,444433656.wem
vs13010100_07car_01,432375801.wem,353287165.wem
vs13010100_07car_02,164971645.wem,216175909.wem
vs13010100_08oda_00,954693580.wem,456629623.wem
vs13010100_09car_01,802680898.wem,552221827.wem
vs13010100_09car_02,644997178.wem,168201091.wem
vs13010100_10oda_00,934772229.wem,30655053.wem
vs13010100_11dic_00,74726130.wem,30523460.wem
vs13010100_12car_01,799679629.wem,376494502.wem
vs13010100_12car_02,625592432.wem,474293790.wem
vs13010100_12car_03,156888400.wem,21025812.wem
vs13010100_13oda_01,535800718.wem,133333685.wem
vs13010100_13oda_02,931703627.wem,450788332.wem
vs13010100_14car_01,499823421.wem,639958467.wem
vs13010100_14car_02,650722250.wem,555960013.wem
vs13010100_14car_03,903929181.wem,833662054.wem
vs13010100_15car_01,31358818.wem,484925137.wem
vs13010100_15car_02,821208715.wem,966066049.wem
vs13010100_15car_03,528517745.wem,946547291.wem
vs13010100_15car_04,272808496.wem,756514941.wem
vs13010100_16oda_01,920823932.wem,848880897.wem
vs13010100_16oda_02,114226658.wem,464172542.wem
vs13010100_17car_00,926750976.wem,471167440.wem
vs13010100_18oda_01,499871155.wem,551334039.wem
vs13010100_18oda_02,798910102.wem,618398280.wem
vs13010100_19don_00,420746779.wem,439739372.wem
vs13010100_20car_00,414498159.wem,371828935.wem
vs13010100_21dic_00,332504170.wem,133991327.wem
vs13010100_22car_00,301874514.wem,451007851.wem
vs13010100_23dic_01,702524784.wem,293445494.wem
vs13010100_23dic_02,753185801.wem,1000503621.wem
vs13010100_23dic_03,771237496.wem,958573092.wem
vs13010100_24car_00,643491306.wem,572866728.wem
vs13010100_25dic_01,504994795.wem,311735579.wem
vs13010100_25dic_02,541139766.wem,1057443729.wem
vs13010100_26car_00,315534172.wem,808485371.wem
vs13010100_27dic_00,910724931.wem,142317906.wem
vs13010100_28car_00,44088739.wem,492165937.wem
vs13010100_29dic_00,988984311.wem,1025553239.wem
vs13010100_30car_00,82622328.wem,905311546.wem
vs13010100_31dic_00,1002691925.wem,602681128.wem
vs13010100_32car_00,815855844.wem,369379495.wem
vs13020100_01dan_00,624515793.wem,548836006.wem
vs13020100_02mig_01,1017529917.wem,469867482.wem
vs13020100_02mig_02,259064404.wem,1042730202.wem
vs13020100_02mig_03,3957466.wem,509651442.wem
vs13020100_02mig_04,202628800.wem,551454266.wem
vs13020100_02mig_05,566709733.wem,84213538.wem
vs13020100_03mer_00,887689977.wem,62519340.wem
vs13020100_04mig_00,344389519.wem,610719011.wem
vs13020100_05rai_00,559208725.wem,135243977.wem
vs13020100_06mig_01,331836462.wem,231124006.wem
vs13020100_06mig_02,975878091.wem,975518456.wem
vs13020100_07rai_00,865203950.wem,425029141.wem
vs13020100_08mer_00,610710261.wem,21003886.wem
vs13020100_09rai_00,191666622.wem,841375247.wem
vs13020100_10syu_01,643594609.wem,710924081.wem
vs13020100_10syu_02,976548298.wem,703757848.wem
vs13020100_11mig_01,620261293.wem,165447935.wem
vs13020100_11mig_02,507667982.wem,261772652.wem
vs13020100_12rai_00,981798587.wem,37268824.wem
vs13020100_13mig_01,488459820.wem,341825777.wem
vs13020100_13mig_02,452128284.wem,478281901.wem
vs13020100_14dan_00,621221540.wem,642449504.wem
vs13020100_15mig_01,102668462.wem,520047484.wem
vs13020100_15mig_02,833525514.wem,778413577.wem
vs13020100_16syu_00,227306004.wem,159608389.wem
vs13020100_17mig_01,80818833.wem,1005588744.wem
vs13020100_17mig_02,1032382553.wem,405581509.wem
vs13020100_18syu_00,655391462.wem,999216304.wem
vs13020100_19rai_00,190688166.wem,1044451407.wem
vs13020100_20syu_00,165916578.wem,475069580.wem
vs13020100_21rai_00,492664978.wem,56233070.wem
vs13020100_22syu_00,859479655.wem,852497477.wem
vs13020100_23dan_01,636236394.wem,913115619.wem
vs13020100_23dan_02,107711844.wem,379702996.wem
vs13020100_23dan_03,256387950.wem,362832186.wem
vs13020100_24mig_00,92733464.wem,821733071.wem
vs13020100_25dan_00,496982925.wem,63636190.wem
vs13020100_26mig_01,332983276.wem,1056249738.wem
vs13020100_26mig_02,443951158.wem,21518564.wem
vs13020100_26mig_03,830116817.wem,93393316.wem
vs13020100_26mig_04,392884580.wem,752017237.wem
vs13020100_27mig_00,137081949.wem,96507779.wem
vs13030100_01rin_00,408623632.wem,73683324.wem
vs13030100_02kar_00,998146651.wem,608696513.wem
vs13030100_03rin_01,210060891.wem,386202234.wem
vs13030100_03rin_02,366380088.wem,602448388.wem
vs13030100_03rin_03,458733336.wem,225605247.wem
vs13030100_04kar_00,400331105.wem,94023816.wem
vs13030100_05rin_01,86610202.wem,880558679.wem
vs13030100_05rin_02,544891338.wem,982974480.wem
vs13030100_06kar_00,273337492.wem,234913513.wem
vs13030100_07rin_01,229784549.wem,909671208.wem
vs13030100_07rin_02,485677597.wem,251524884.wem
vs13030100_08kar_00,833253169.wem,163649889.wem
vs13030100_09rin_01,48109781.wem,234180297.wem
vs13030100_09rin_02,254636517.wem,996096655.wem
vs13030100_09rin_03,906112204.wem,145680303.wem
vs13030100_10rin_00,299685385.wem,748820177.wem
vs13030100_11fio_00,137711979.wem,703013159.wem
vs13030100_12fio_01,632875334.wem,819367000.wem
vs13030100_12fio_02,559324495.wem,550960642.wem
vs13030100_13kar_00,489772968.wem,647280251.wem
vs13030100_14rin_00,749340663.wem,108787944.wem
vs13030110_01rin_01,342123950.wem,971656474.wem
vs13030110_01rin_02,868472767.wem,985079151.wem
vs13030110_02syu_00,883833137.wem,256589291.wem
vs13030110_03rin_01,825665460.wem,862763727.wem
vs13030110_03rin_02,456191481.wem,94884640.wem
vs13030110_03rin_03,391200795.wem,810226879.wem
vs13030110_03rin_04,115994906.wem,825970499.wem
vs13030110_04syu_00,804353204.wem,150643094.wem
vs13030110_05rin_01,215008990.wem,892313319.wem
vs13030110_05rin_02,320113551.wem,152461683.wem
vs13030110_05rin_03,927298919.wem,643442099.wem
vs13030110_06syu_00,408781370.wem,793910856.wem
vs13030110_07rin_00,63260973.wem,417533194.wem
vs13030150_01syu_00,896213776.wem,786714675.wem
vs13030150_02rin_00,3303855.wem,994533529.wem
vs13030150_03syu_00,134874658.wem,1021910641.wem
vs13030150_04rin_01,975980954.wem,3070132.wem
vs13030150_04rin_02,999333982.wem,213336596.wem
vs13030150_04rin_03,441997772.wem,322420452.wem
vs13030150_05syu_00,868224083.wem,23515982.wem
vs13030150_06rin_00,1042417618.wem,955662596.wem
vs13030150_07syu_00,1004294636.wem,934685413.wem
vs13030150_08rin_00,651810923.wem,293031429.wem
vs13030150_09syu_00,323157693.wem,265296710.wem
vs13030150_10rin_01,875145264.wem,1006590844.wem
vs13030150_10rin_02,61944636.wem,279564884.wem
vs13030150_11syu_01,167215503.wem,342333780.wem
vs13030150_11syu_02,515607457.wem,440269309.wem
vs13030150_11syu_03,603190544.wem,586199764.wem
vs13030150_12rin_01,901458380.wem,627530297.wem
vs13030150_12rin_02,13900611.wem,88142835.wem
vs13030150_13syu_00,100146996.wem,951423853.wem
vs13040100_01syu_00,494587136.wem,278222053.wem
vs13040100_02mig_00,264102529.wem,48712926.wem
